filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen
OG0002005.aln_pruned.fa,37,37,460,103,620,0.4427268864995588,827
OG0007325.aln_pruned.fa,24,24,298,111,375,0.27453365774533656,411
OG0002754.aln_pruned.fa,37,37,201,117,224,0.23563868050560066,263
OG0006399.aln_pruned.fa,23,23,189,116,216,0.1877215898488524,233
OG0005162.aln_pruned.fa,34,34,211,107,266,0.2375158696572154,278
OG0001049.aln_pruned.fa,23,23,365,104,645,0.5823903116934683,876
OG0006522.aln_pruned.fa,28,28,144,109,157,0.08340867992766728,158
OG0001873.aln_pruned.fa,29,29,268,116,292,0.3138634764250528,392
OG0004425.aln_pruned.fa,20,20,300,100,1225,0.8438053097345133,1921
OG0009594.aln_pruned.fa,25,25,204,100,272,0.27574468085106385,282
OG0004555.aln_pruned.fa,39,39,372,101,465,0.2621477532368621,505
OG0005062.aln_pruned.fa,25,25,357,124,549,0.36736283185840707,565
OG0006745.aln_pruned.fa,25,25,518,106,1448,0.658009228740936,1517
OG0001684.aln_pruned.fa,24,24,337,188,412,0.4824258691206544,652
OG0004642.aln_pruned.fa,30,30,187,105,209,0.35201845444059976,289
OG0001872.aln_pruned.fa,32,32,692,105,778,0.1767612960760999,841
OG0002116.aln_pruned.fa,29,29,366,100,644,0.5181941923774954,760
OG0006318.aln_pruned.fa,27,27,158,102,197,0.2840623428858723,221
OG0004367.aln_pruned.fa,30,30,230,103,301,0.4308641975308642,405
OG0004781.aln_pruned.fa,20,20,250,116,279,0.10871886120996441,281
OG0002117.aln_pruned.fa,24,24,158,133,183,0.18504273504273505,195
OG0004536.aln_pruned.fa,28,28,135,103,291,0.594311377245509,334
OG0005750.aln_pruned.fa,29,29,130,115,145,0.10462919225318848,146
OG0008166.aln_pruned.fa,20,20,198,102,277,0.3626602564102564,312
OG0002480.aln_pruned.fa,23,23,358,134,566,0.4928971157985364,707
OG0009761.aln_pruned.fa,20,20,263,154,313,0.25339943342776206,353
OG0005889.aln_pruned.fa,22,22,190,100,246,0.31110013175230566,276
OG0001471.aln_pruned.fa,25,25,430,130,598,0.6234325744308231,1142
OG0003710.aln_pruned.fa,37,37,209,106,249,0.33847727854037,317
OG0003300.aln_pruned.fa,25,25,346,150,469,0.35380597014925375,536
OG0005845.aln_pruned.fa,32,32,172,113,185,0.10864637305699482,193
OG0004826.aln_pruned.fa,24,24,302,176,326,0.15902777777777777,360
OG0001470.aln_pruned.fa,20,20,433,100,954,0.6480503655564581,1231
OG0006921.aln_pruned.fa,24,24,263,121,374,0.35026683087027916,406
OG0006282.aln_pruned.fa,22,22,216,103,472,0.649771622218948,617
OG0004385.aln_pruned.fa,35,35,176,102,201,0.1832010582010582,216
OG0003244.aln_pruned.fa,27,27,409,121,692,0.5265346364883402,864
OG0001157.aln_pruned.fa,30,30,835,101,1120,0.36367098248286367,1313
OG0001606.aln_pruned.fa,22,22,232,101,927,0.772593974940016,1023
OG0003245.aln_pruned.fa,35,35,328,103,412,0.4050207039337474,552
OG0006283.aln_pruned.fa,28,28,144,108,186,0.3315145502645503,216
OG0006874.aln_pruned.fa,30,30,171,108,206,0.23703703703703705,225
OG0000723.aln_pruned.fa,37,37,316,111,405,0.2884907379289402,445
OG0002442.aln_pruned.fa,37,37,322,100,566,0.6094643615804438,827
OG0005838.aln_pruned.fa,24,24,144,137,162,0.14373767258382644,169
OG0008465.aln_pruned.fa,22,22,244,100,387,0.45484983766233766,448
OG0000722.aln_pruned.fa,37,37,485,157,1060,0.5774383078730905,1150
OG0006387.aln_pruned.fa,27,27,120,100,129,0.23745897796530707,158
OG0008334.aln_pruned.fa,20,20,175,112,203,0.3702508960573477,279
OG0002443.aln_pruned.fa,27,27,491,107,726,0.35878120623883336,767
OG0005938.aln_pruned.fa,31,31,315,120,387,0.221505376344086,405
OG0008432.aln_pruned.fa,24,24,231,103,305,0.24387254901960784,306
OG0006610.aln_pruned.fa,25,25,267,100,357,0.3640952380952381,420
OG0001813.aln_pruned.fa,20,20,463,102,540,0.8462545575074577,3017
OG0007476.aln_pruned.fa,27,27,155,100,178,0.26607267645003496,212
OG0008573.aln_pruned.fa,27,27,114,106,132,0.4605171208944794,212
OG0002764.aln_pruned.fa,39,39,324,112,376,0.24251138269829858,428
OG0006710.aln_pruned.fa,26,26,150,102,200,0.3789173789173789,243
OG0006041.aln_pruned.fa,32,32,124,103,135,0.223828125,160
OG0002992.aln_pruned.fa,26,26,231,109,295,0.4345495580214407,409
OG0009374.aln_pruned.fa,21,21,169,102,385,0.7234372576392121,614
OG0009967.aln_pruned.fa,22,22,209,100,295,0.4557260920897285,385
OG0003304.aln_pruned.fa,29,29,294,106,946,0.695146738936633,967
OG0000240.aln_pruned.fa,28,28,431,108,539,0.38946782679077296,706
OG0001756.aln_pruned.fa,22,22,401,156,441,0.27082989605675634,551
OG0008878.aln_pruned.fa,20,20,167,112,185,0.15228426395939088,197
OG0006861.aln_pruned.fa,20,20,314,100,559,0.5638888888888889,720
OG0004790.aln_pruned.fa,20,20,207,104,400,0.54880174291939,459
OG0005934.aln_pruned.fa,26,26,356,114,479,0.33261307980409105,534
OG0002746.aln_pruned.fa,31,31,299,115,382,0.3216297271596811,441
OG0003650.aln_pruned.fa,29,29,267,100,354,0.3283659677698839,398
OG0006696.aln_pruned.fa,35,35,164,101,194,0.1921182266009852,203
OG0004967.aln_pruned.fa,26,26,276,108,426,0.7733009402410551,1219
OG0008569.aln_pruned.fa,25,25,163,107,189,0.1602051282051282,195
OG0003371.aln_pruned.fa,35,35,309,119,398,0.299612152553329,442
OG0002646.aln_pruned.fa,25,25,326,102,365,0.14042105263157895,380
OG0003420.aln_pruned.fa,20,20,409,117,692,0.5097005988023952,835
OG0005559.aln_pruned.fa,29,29,139,102,162,0.23032958658792152,181
OG0002808.aln_pruned.fa,36,36,282,113,361,0.2379454926624738,371
OG0006259.aln_pruned.fa,24,24,340,124,1156,0.7453218562874252,1336
OG0007091.aln_pruned.fa,22,22,250,105,302,0.3677685950413223,396
OG0002953.aln_pruned.fa,44,44,365,164,402,0.1699896694214876,440
OG0005196.aln_pruned.fa,26,26,278,110,472,0.4895040856579318,546
OG0005721.aln_pruned.fa,23,23,226,100,577,0.7837277738633067,1049
OG0000336.aln_pruned.fa,22,22,201,103,356,0.8407295705873905,1266
OG0008241.aln_pruned.fa,21,21,209,102,254,0.2716600529100529,288
OG0005621.aln_pruned.fa,29,29,263,104,420,0.4124076354679803,448
OG0006978.aln_pruned.fa,24,24,152,101,184,0.655328798185941,441
OG0005170.aln_pruned.fa,33,33,170,112,180,0.09571909571909572,189
OG0004564.aln_pruned.fa,28,28,128,119,148,0.152317880794702,151
OG0001669.aln_pruned.fa,31,31,816,114,1134,0.44105170128148474,1460
OG0006605.aln_pruned.fa,33,33,155,102,186,0.1964201601507301,193
OG0004275.aln_pruned.fa,27,27,382,106,515,0.32674752217005737,568
OG0005013.aln_pruned.fa,31,31,239,100,353,0.40582726326742974,403
OG0004702.aln_pruned.fa,30,30,200,106,243,0.24217171717171718,264
OG0006462.aln_pruned.fa,26,26,218,146,241,0.14097516656571774,254
OG0004375.aln_pruned.fa,39,39,225,114,477,0.5402370880985953,491
OG0001769.aln_pruned.fa,33,33,434,107,734,0.5265523280790456,917
OG0004565.aln_pruned.fa,24,24,247,102,346,0.3741561181434599,395
OG0003834.aln_pruned.fa,28,28,270,101,349,0.27769289533995417,374
OG0005957.aln_pruned.fa,30,30,359,103,764,0.5736342042755345,842
OG0007468.aln_pruned.fa,28,28,177,140,196,0.20583545918367346,224
OG0003543.aln_pruned.fa,27,27,160,104,205,0.2650356778797146,218
OG0002074.aln_pruned.fa,41,41,275,104,324,0.3104713002017238,399
OG0005104.aln_pruned.fa,25,25,297,100,488,0.6342927429274293,813
OG0003312.aln_pruned.fa,31,31,188,116,209,0.28219650332430435,262
OG0003443.aln_pruned.fa,24,24,234,122,316,0.2823649337410805,327
OG0007239.aln_pruned.fa,26,26,185,102,334,0.5442119155354449,408
OG0002592.aln_pruned.fa,31,31,811,102,1819,0.6466927054063167,2296
OG0002492.aln_pruned.fa,27,27,585,134,1376,0.5944149277482611,1443
OG0001438.aln_pruned.fa,25,25,269,100,381,0.5575,608
OG0004559.aln_pruned.fa,26,26,106,101,117,0.3101898101898102,154
OG0003759.aln_pruned.fa,33,33,219,100,284,0.3351698806244261,330
OG0004308.aln_pruned.fa,31,31,164,116,361,0.590781111736787,401
OG0004459.aln_pruned.fa,31,31,146,103,348,0.6139245893267512,379
OG0000572.aln_pruned.fa,30,30,219,116,243,0.3189886480908153,323
OG0006122.aln_pruned.fa,24,24,202,103,267,0.41881566380133717,349
OG0001801.aln_pruned.fa,28,28,333,104,496,0.3884746206174778,546
OG0002758.aln_pruned.fa,41,41,289,155,314,0.13491081179468511,335
OG0002009.aln_pruned.fa,28,28,588,104,1125,0.5382653061224489,1274
OG0002339.aln_pruned.fa,25,25,343,103,463,0.32984375,512
OG0007199.aln_pruned.fa,24,24,206,103,327,0.4788510101010101,396
OG0006395.aln_pruned.fa,29,29,178,103,222,0.38724967413200617,291
OG0009180.aln_pruned.fa,20,20,167,104,181,0.15804020100502514,199
OG0002658.aln_pruned.fa,24,24,238,100,499,0.6180555555555556,624
OG0002109.aln_pruned.fa,25,25,396,106,481,0.5405568445475638,862
OG0004257.aln_pruned.fa,20,20,276,100,368,0.25658602150537635,372
OG0003396.aln_pruned.fa,20,20,743,100,1778,0.6075461741424802,1895
OG0009181.aln_pruned.fa,24,24,492,102,779,0.37568652302492606,789
OG0008226.aln_pruned.fa,24,24,141,105,176,0.28214890016920474,197
OG0007198.aln_pruned.fa,31,31,116,103,130,0.1268493815183119,133
OG0007922.aln_pruned.fa,23,23,150,100,196,0.5432800317166645,329
OG0002712.aln_pruned.fa,26,26,330,106,745,0.6623233908948195,980
OG0000527.aln_pruned.fa,22,22,214,123,250,0.45592985694508537,394
OG0002575.aln_pruned.fa,23,23,282,126,388,0.3291335329959723,421
OG0002713.aln_pruned.fa,40,40,402,109,477,0.24976679104477612,536
OG0007923.aln_pruned.fa,20,20,205,100,299,0.3336038961038961,308
OG0008994.aln_pruned.fa,22,22,171,100,480,0.6923642903858731,556
OG0001854.aln_pruned.fa,21,21,308,102,601,0.5831402831402831,740
OG0007440.aln_pruned.fa,32,32,283,116,801,0.7260497104247104,1036
OG0007311.aln_pruned.fa,30,30,141,136,153,0.1506986027944112,167
OG0001275.aln_pruned.fa,30,30,208,108,244,0.3505711318795431,321
OG0006491.aln_pruned.fa,25,25,142,113,161,0.2962376237623762,202
OG0008273.aln_pruned.fa,24,24,171,101,244,0.41122565864833904,291
OG0003115.aln_pruned.fa,39,39,369,115,462,0.3394339709187652,559
OG0004220.aln_pruned.fa,32,32,163,111,198,0.18796641791044777,201
OG0002688.aln_pruned.fa,27,27,231,116,278,0.4223148148148148,400
OG0005749.aln_pruned.fa,33,33,207,104,303,0.3421837421837422,315
OG0006816.aln_pruned.fa,22,22,151,118,169,0.1634856855851331,181
OG0003626.aln_pruned.fa,35,35,426,127,532,0.45428937259923174,781
OG0004911.aln_pruned.fa,29,29,879,108,2596,0.6886420506560879,2825
OG0003440.aln_pruned.fa,29,29,243,107,297,0.6776135741652983,756
OG0004581.aln_pruned.fa,37,37,138,105,169,0.28420172750069655,194
OG0005146.aln_pruned.fa,22,22,111,100,138,0.22978056426332288,145
OG0007429.aln_pruned.fa,22,22,225,111,523,0.6579856313898867,658
OG0004471.aln_pruned.fa,35,35,178,101,186,0.10942857142857143,200
OG0005748.aln_pruned.fa,22,22,274,101,434,0.45481601731601734,504
OG0004910.aln_pruned.fa,26,26,157,124,222,0.46827246827246827,297
OG0004580.aln_pruned.fa,21,21,356,102,1038,0.6972384191771946,1176
OG0002021.aln_pruned.fa,38,38,426,101,733,0.4650003301855643,797
OG0002020.aln_pruned.fa,22,22,332,100,469,0.39922735492355743,553
OG0003347.aln_pruned.fa,25,25,337,107,463,0.4029026548672566,565
OG0001929.aln_pruned.fa,29,29,423,100,523,0.7007110851353984,1416
OG0001188.aln_pruned.fa,24,24,294,121,384,0.47351190476190474,560
OG0002396.aln_pruned.fa,30,30,371,102,520,0.5279542566709021,787
OG0003093.aln_pruned.fa,33,33,294,112,385,0.31444679351656096,430
OG0006414.aln_pruned.fa,23,23,267,102,534,0.6049065570612036,677
OG0003575.aln_pruned.fa,22,22,367,101,643,0.4550841750841751,675
OG0003224.aln_pruned.fa,40,40,140,120,204,0.4425595238095238,252
OG0004775.aln_pruned.fa,33,33,211,123,256,0.34670781893004116,324
OG0003842.aln_pruned.fa,32,32,205,140,256,0.37802114803625375,331
OG0006638.aln_pruned.fa,20,20,210,115,258,0.24169675090252707,277
OG0003193.aln_pruned.fa,23,23,363,101,1352,0.7686325519608115,1571
OG0005861.aln_pruned.fa,32,32,239,109,278,0.25689052795031053,322
OG0003843.aln_pruned.fa,25,25,225,100,347,0.40443271767810024,379
OG0003324.aln_pruned.fa,24,24,267,106,384,0.42544802867383513,465
OG0004774.aln_pruned.fa,27,27,499,125,627,0.24023415512777216,658
OG0005292.aln_pruned.fa,27,27,264,104,364,0.5675577377705038,611
OG0005025.aln_pruned.fa,35,35,227,103,1003,0.7877665245202559,1072
OG0005774.aln_pruned.fa,25,25,247,102,491,0.604976076555024,627
OG0005392.aln_pruned.fa,20,20,171,112,201,0.26566523605150216,233
OG0002806.aln_pruned.fa,32,32,125,103,173,0.3414594240837696,191
OG0004412.aln_pruned.fa,36,36,218,115,244,0.25057273768613975,291
OG0000871.aln_pruned.fa,37,37,264,103,318,0.2647147147147147,360
OG0002976.aln_pruned.fa,33,33,412,119,565,0.41205204685946484,701
OG0003508.aln_pruned.fa,43,43,250,114,339,0.31500477859190823,365
OG0006114.aln_pruned.fa,30,30,198,112,215,0.11031390134529148,223
OG0003548.aln_pruned.fa,24,24,415,110,525,0.39187378167641324,684
OG0008907.aln_pruned.fa,20,20,270,100,663,0.6434036939313984,758
OG0004489.aln_pruned.fa,33,33,144,110,195,0.3547077922077922,224
OG0004819.aln_pruned.fa,34,34,210,104,243,0.15320103945192534,249
OG0006645.aln_pruned.fa,22,22,281,111,454,0.5428719008264463,616
OG0007794.aln_pruned.fa,21,21,195,100,263,0.4432234432234432,351
OG0002977.aln_pruned.fa,27,27,320,122,476,0.5107271906052394,656
OG0009727.aln_pruned.fa,20,20,219,106,310,0.3,314
OG0005426.aln_pruned.fa,22,22,273,103,823,0.7284914688092444,1007
OG0003549.aln_pruned.fa,42,42,328,103,1333,0.7650214592274678,1398
OG0006014.aln_pruned.fa,31,31,336,100,438,0.35378411910669977,520
OG0004488.aln_pruned.fa,26,26,318,102,468,0.3782301682692308,512
OG0007272.aln_pruned.fa,23,23,270,103,365,0.30757255643278103,391
OG0004818.aln_pruned.fa,30,30,208,120,245,0.23173431734317343,271
OG0001628.aln_pruned.fa,21,21,352,101,767,0.6116005873715125,908
OG0001937.aln_pruned.fa,21,21,578,131,783,0.562279374684821,1322
OG0003359.aln_pruned.fa,23,23,159,109,178,0.3529515729939908,246
OG0007388.aln_pruned.fa,26,26,110,104,172,0.4321966693100714,194
OG0004089.aln_pruned.fa,26,26,234,144,328,0.4526627218934911,429
OG0005709.aln_pruned.fa,34,34,237,104,321,0.3542234332425068,367
OG0004221.aln_pruned.fa,39,39,118,117,138,0.22339534104239986,153
OG0007981.aln_pruned.fa,21,21,196,100,240,0.19922254616132168,245
OG0007389.aln_pruned.fa,28,28,167,107,218,0.437320230105465,298
OG0004189.aln_pruned.fa,35,35,336,102,446,0.28861371186952584,473
OG0001722.aln_pruned.fa,32,32,288,101,340,0.24649151436031333,383
OG0006950.aln_pruned.fa,23,23,280,100,527,0.6035914150421253,707
OG0005029.aln_pruned.fa,20,20,1730,652,2610,0.45860450563204,3196
OG0004958.aln_pruned.fa,30,30,239,101,384,0.4564625850340136,441
OG0003899.aln_pruned.fa,34,34,197,103,256,0.4667726550079491,370
OG0006583.aln_pruned.fa,20,20,181,104,231,0.4948467966573816,359
OG0001768.aln_pruned.fa,33,33,175,106,380,0.7647463944255388,748
OG0008846.aln_pruned.fa,24,24,212,120,283,0.31081445523193096,309
OG0007203.aln_pruned.fa,25,25,176,105,210,0.2832520325203252,246
OG0002837.aln_pruned.fa,36,36,327,100,458,0.41081081081081083,555
OG0007461.aln_pruned.fa,26,26,248,101,287,0.1513520609083749,293
OG0003328.aln_pruned.fa,26,26,220,110,265,0.29462524654832345,312
OG0005700.aln_pruned.fa,37,37,118,104,134,0.14680147773672952,139
OG0004959.aln_pruned.fa,36,36,197,123,306,0.5943988135979923,487
OG0003898.aln_pruned.fa,32,32,234,111,269,0.19627568493150685,292
OG0009107.aln_pruned.fa,21,21,306,104,660,0.6220971147079521,812
OG0000897.aln_pruned.fa,21,21,256,121,275,0.3117579471466871,373
OG0008847.aln_pruned.fa,22,22,161,105,237,0.43413078149920253,285
OG0003228.aln_pruned.fa,35,35,287,110,491,0.5482395155864543,637
OG0007460.aln_pruned.fa,26,26,157,105,192,0.30411844792375764,226
OG0007303.aln_pruned.fa,22,22,241,105,570,0.5966099118273032,598
OG0006634.aln_pruned.fa,23,23,295,126,342,0.1746417294146223,358
OG0005567.aln_pruned.fa,20,20,332,100,870,0.8320020222446916,1978
OG0007606.aln_pruned.fa,31,31,191,105,379,0.5007159100480081,383
OG0002877.aln_pruned.fa,24,24,247,120,380,0.4273726851851852,432
OG0004085.aln_pruned.fa,31,31,112,107,129,0.9153408261567655,1326
OG0005705.aln_pruned.fa,35,35,153,106,209,0.2752021563342318,212
OG0000292.aln_pruned.fa,24,24,257,116,284,0.591323296354992,631
OG0005033.aln_pruned.fa,21,21,399,104,784,0.602589641434263,1004
OG0007352.aln_pruned.fa,21,21,265,116,360,0.41629955947136565,454
OG0005054.aln_pruned.fa,38,38,266,100,328,0.3656015037593985,420
OG0004563.aln_pruned.fa,27,27,409,122,738,0.4712891185759403,774
OG0003903.aln_pruned.fa,32,32,459,131,723,0.49100221483942413,903
OG0006733.aln_pruned.fa,32,32,178,133,195,0.18678977272727273,220
OG0004452.aln_pruned.fa,30,30,289,128,395,0.42504970178926443,503
OG0002384.aln_pruned.fa,36,36,387,100,737,0.49518952546296297,768
OG0005810.aln_pruned.fa,23,23,176,108,256,0.3475052141825766,271
OG0002662.aln_pruned.fa,36,36,347,111,516,0.5078579286500079,707
OG0009784.aln_pruned.fa,20,20,249,105,980,0.7533102766798419,1012
OG0003404.aln_pruned.fa,35,35,224,106,288,0.34825581395348837,344
OG0007698.aln_pruned.fa,28,28,164,111,200,0.24459370904325034,218
OG0004453.aln_pruned.fa,27,27,213,106,360,0.43334315748108854,377
OG0002762.aln_pruned.fa,39,39,310,126,362,0.19576192374119836,386
OG0003504.aln_pruned.fa,30,30,261,108,336,0.4601928374655647,484
OG0006118.aln_pruned.fa,34,34,138,109,158,0.21651711532070456,177
OG0004268.aln_pruned.fa,28,28,320,103,385,0.21984706291275635,411
OG0003181.aln_pruned.fa,39,39,342,118,403,0.1663859255100131,411
OG0002161.aln_pruned.fa,31,31,409,111,536,0.4045640231018453,687
OG0003236.aln_pruned.fa,23,23,200,103,300,0.4888815134417524,393
OG0001858.aln_pruned.fa,25,25,313,104,559,0.504794952681388,634
OG0002050.aln_pruned.fa,22,22,346,146,434,0.435266201987246,613
OG0003567.aln_pruned.fa,29,29,424,102,638,0.44188680955186005,761
OG0008111.aln_pruned.fa,20,20,239,111,666,0.6947704081632653,784
OG0005973.aln_pruned.fa,20,20,164,105,197,0.4686084142394822,309
OG0003081.aln_pruned.fa,32,32,248,115,319,0.4765954641350211,474
OG0002160.aln_pruned.fa,22,22,262,144,331,0.3053150553150553,378
OG0009648.aln_pruned.fa,23,23,110,109,119,0.15117056856187291,130
OG0002814.aln_pruned.fa,28,28,345,103,545,0.4575577483740749,637
OG0004850.aln_pruned.fa,35,35,127,102,170,0.3384159881569208,193
OG0005666.aln_pruned.fa,27,27,361,116,734,0.6901202830937192,1167
OG0004400.aln_pruned.fa,27,27,214,101,306,0.5012919896640827,430
OG0001896.aln_pruned.fa,31,31,330,133,425,0.4381171823568137,588
OG0003767.aln_pruned.fa,38,38,392,109,507,0.2685585231736057,536
OG0000838.aln_pruned.fa,43,43,460,139,590,0.4279647551639463,805
OG0005608.aln_pruned.fa,31,31,181,102,225,0.37552836484983315,290
OG0005380.aln_pruned.fa,29,29,117,104,152,0.3099391480730223,170
OG0005766.aln_pruned.fa,29,29,134,101,190,0.4489824759751272,244
OG0001407.aln_pruned.fa,25,25,363,135,662,0.6340845070422535,994
OG0004500.aln_pruned.fa,22,22,225,100,510,0.5932022932022932,555
OG0001897.aln_pruned.fa,23,23,205,106,246,0.4200857317819963,355
OG0003500.aln_pruned.fa,37,37,307,112,346,0.1466966966966967,360
OG0001661.aln_pruned.fa,26,26,373,103,587,0.5433925049309665,819
OG0006757.aln_pruned.fa,21,21,260,102,948,0.7312398643667993,969
OG0007531.aln_pruned.fa,24,24,651,102,1702,0.6647142121524202,1942
OG0006006.aln_pruned.fa,34,34,110,101,160,0.4539263981454651,203
OG0003055.aln_pruned.fa,40,40,251,104,278,0.09767025089605735,279
OG0007786.aln_pruned.fa,30,30,137,103,166,0.311,200
OG0001825.aln_pruned.fa,40,40,334,101,499,0.45621951219512197,615
OG0003054.aln_pruned.fa,32,32,244,103,1081,0.7824476381461676,1122
OG0001334.aln_pruned.fa,22,22,241,103,355,0.5150602409638554,498
OG0006106.aln_pruned.fa,28,28,191,103,232,0.4468414533443435,346
OG0010858.aln_pruned.fa,22,22,226,100,347,0.4058781532603522,382
OG0001587.aln_pruned.fa,30,30,297,108,360,0.3420353982300885,452
OG0007863.aln_pruned.fa,20,20,221,101,371,0.446375,400
OG0002653.aln_pruned.fa,33,33,452,277,630,0.528314393939394,960
OG0002969.aln_pruned.fa,24,24,188,103,221,0.22592213114754098,244
OG0000532.aln_pruned.fa,24,24,336,112,378,0.29672245467224545,478
OG0002434.aln_pruned.fa,34,34,392,104,522,0.3410776075135937,595
OG0001487.aln_pruned.fa,26,26,582,112,1024,0.47148541114058357,1102
OG0003753.aln_pruned.fa,23,23,323,100,444,0.3130250161543432,471
OG0007100.aln_pruned.fa,21,21,333,100,1375,0.7715590345727332,1460
OG0003752.aln_pruned.fa,32,32,248,104,284,0.24620060790273557,329
OG0001433.aln_pruned.fa,30,30,184,112,246,0.34023809523809523,280
OG0007651.aln_pruned.fa,24,24,126,110,166,0.33574561403508774,190
OG0001655.aln_pruned.fa,27,27,343,156,399,0.30632248410026186,495
OG0004865.aln_pruned.fa,35,35,233,103,290,0.3054421768707483,336
OG0009455.aln_pruned.fa,20,20,116,107,125,0.13777777777777778,135
OG0008633.aln_pruned.fa,25,25,176,100,240,0.2964143426294821,251
OG0008342.aln_pruned.fa,23,23,333,106,471,0.31054617319439454,484
OG0007193.aln_pruned.fa,22,22,238,111,519,0.6458333333333334,672
OG0005094.aln_pruned.fa,37,37,269,102,360,0.3543256174835122,418
OG0000636.aln_pruned.fa,34,34,987,101,1634,0.5319638523972889,2109
OG0007192.aln_pruned.fa,31,31,235,105,289,0.27024867672026365,323
OG0003156.aln_pruned.fa,25,25,189,141,209,0.5958297872340426,470
OG0008470.aln_pruned.fa,21,21,338,112,493,0.4721788871554862,641
OG0004875.aln_pruned.fa,32,32,303,112,493,0.49506031613976703,601
OG0006469.aln_pruned.fa,25,25,178,105,191,0.18301369863013697,219
OG0002401.aln_pruned.fa,29,29,143,101,181,0.4291798323945597,251
OG0008471.aln_pruned.fa,21,21,105,100,121,0.28603603603603606,148
OG0002890.aln_pruned.fa,39,39,231,100,262,0.21090399929990375,293
OG0004131.aln_pruned.fa,35,35,330,103,409,0.2834831112488379,461
OG0003812.aln_pruned.fa,41,41,253,128,306,0.21475496488711018,323
OG0003060.aln_pruned.fa,39,39,320,105,418,0.35902564102564105,500
OG0007839.aln_pruned.fa,27,27,185,107,248,0.29545134488100266,263
OG0004286.aln_pruned.fa,23,23,761,103,1015,0.28734697197706105,1069
OG0005369.aln_pruned.fa,21,21,269,100,435,0.5027726432532348,541
OG0005183.aln_pruned.fa,30,30,123,111,157,0.3777219430485762,199
OG0010394.aln_pruned.fa,20,20,186,106,508,0.7120556414219474,647
OG0004603.aln_pruned.fa,32,32,492,112,751,0.49911077235772355,984
OG0005734.aln_pruned.fa,27,27,187,106,222,0.27260981912144705,258
OG0007455.aln_pruned.fa,20,20,350,104,1706,0.8015855039637599,1766
OG0005083.aln_pruned.fa,21,21,147,101,195,0.36644185571224197,233
OG0005735.aln_pruned.fa,24,24,206,111,248,0.3309061488673139,309
OG0007454.aln_pruned.fa,28,28,118,104,150,0.7459293394777265,465
OG0000628.aln_pruned.fa,25,25,148,100,433,0.7427288428324698,579
OG0003971.aln_pruned.fa,42,42,474,177,579,0.30666945140629354,684
OG0002802.aln_pruned.fa,25,25,247,108,333,0.31366666666666665,360
OG0007632.aln_pruned.fa,27,27,234,151,349,0.4135185185185185,400
OG0003295.aln_pruned.fa,21,21,125,104,149,0.24921585400627316,167
OG0004132.aln_pruned.fa,29,29,270,101,625,0.6645962732919255,805
OG0006253.aln_pruned.fa,36,36,144,104,157,0.1370592149035263,167
OG0002402.aln_pruned.fa,29,29,1262,106,4865,0.7495588778399376,5042
OG0003135.aln_pruned.fa,32,32,333,124,574,0.46062197092084006,619
OG0006529.aln_pruned.fa,26,26,116,102,119,0.1673076923076923,140
OG0006278.aln_pruned.fa,26,26,262,108,344,0.38271939328277355,426
